date,title,link
2021-01-18 17:02:09,Sequoia Said to Invest in Auto1 at $7.2 Billion Value Before IPO,https://finance.yahoo.com/news/sequoia-said-invest-auto1-7-170209744.html
2021-01-19 14:45:24,A Year of Poor Planning Led to Carmakers’ Massive Chip Shortage,https://finance.yahoo.com/news/poor-planning-led-carmakers-massive-144524236.html?.tsrc=rss
2021-01-20 07:20:00,MediaTek taps TSMC 6-nanometer tech for new flagship 5G phone chips,https://finance.yahoo.com/news/mediatek-taps-tsmc-6-nanometer-072000141.html
2021-01-21 08:15:43,Apple Supplier Pegatron Prepares To Make iPhones In India With $150M Investment,https://finance.yahoo.com/news/apple-supplier-pegatron-prepares-iphones-081543565.html
2021-01-21 11:00:17,Apple’s First Headset to Be Niche Precursor to Eventual AR Glasses,https://finance.yahoo.com/news/apple-first-headset-niche-precursor-110017969.html
2021-01-22 14:42:07,Intel Tumbles After New CEO Recommits to Chip Manufacturing,https://finance.yahoo.com/news/intel-gives-upbeat-forecast-demand-210518064.html
2021-01-22 15:27:03,"Q4 Earnings Come to Regional Banks: ALLY, HBAN &amp; More",https://finance.yahoo.com/news/q4-earnings-come-regional-banks-152703479.html?.tsrc=rss
2021-01-22 15:38:03,"IBM's Q4 Earnings Beat Estimates, Stock Down on Revenue Miss",https://finance.yahoo.com/news/ibms-q4-earnings-beat-estimates-153803075.html?.tsrc=rss
2021-01-24 11:51:27,"Earnings to Watch Next Week: Microsoft, Apple, Tesla and Facebook in Focus",https://finance.yahoo.com/news/earnings-watch-next-week-microsoft-115127914.html?.tsrc=rss
2021-01-25 21:06:20,The World Is Dangerously Dependent on Taiwan for Semiconductors,https://finance.yahoo.com/news/world-dangerously-dependent-taiwan-semiconductors-210620534.html
2021-01-26 12:30:55,5G Stocks To Buy And Watch: Apple Earnings Due Amid 5G 'Supercycle' Expectations,https://finance.yahoo.com/m/2507e9a5-e909-3ae6-b29e-1121de262af0/5g-stocks-to-buy-and-watch%3A.html?.tsrc=rss
2021-01-26 12:56:47,College Dropout Becomes Billionaire With Chinese Gaming Platform,https://finance.yahoo.com/news/college-dropout-becomes-billionaire-chinese-210000752.html?.tsrc=rss
2021-01-27 02:21:36,"LG Display reports stronger profit on iPhone demand, rising panel prices",https://finance.yahoo.com/news/lg-display-reports-stronger-profit-022136848.html?.tsrc=rss
2021-01-27 14:49:21,Kenyan tech entrepreneur explains why he turned down a scholarship to Harvard,https://finance.yahoo.com/video/kenyan-tech-entrepreneur-explains-why-144921570.html?.tsrc=rss
2021-01-28 06:52:15,"War on Wall Street, GDP &amp; Jobless Claims, Earnings Deluge - What's up in Markets",https://finance.yahoo.com/news/war-wall-street-gdp-jobless-065215367.html
2021-01-28 13:00:05,Samsung Net Profit Misses Estimates After 5G iPhone’s Debut,https://finance.yahoo.com/news/samsung-net-profit-misses-estimates-001526522.html
2021-01-29 05:47:45,SK Hynix Sounds Upbeat Note on Chip Demand After Tripling Profit,https://finance.yahoo.com/news/sk-hynix-sounds-upbeat-note-054745034.html
2021-01-29 11:00:00,Young Kenyan entrepreneur explains why he admires Bill Gates and Warren Buffett,https://finance.yahoo.com/video/young-kenyan-entrepreneur-explains-why-110000096.html?.tsrc=rss
2021-02-02 16:53:00,"Apple Could Partner With Hyundai for Apple Car, Says Analyst",https://finance.yahoo.com/m/a8b27b25-76fe-3d74-b3b0-29484fd1c8ed/apple-could-partner-with.html?.tsrc=rss
2021-02-04 00:45:31,"Sony Surges to 20-Year High as IPhone, Games Spur Outlook Hike",https://finance.yahoo.com/news/sony-boosts-forecasts-profits-smash-061121044.html
2021-02-05 18:15:28,"Dow Rallies As J&amp;J Gains, Senate OKs Budget Plan For Biden Stimulus Bill",https://finance.yahoo.com/m/3bbdce70-aeaa-3aea-b89c-7a59a6783528/dow-rallies-as-j%26j-gains%2C.html
2021-02-05 21:35:33,"Apple Talks With Hyundai, Kia on Electric Car Paused Recently",https://finance.yahoo.com/news/apple-talks-hyundai-kia-electric-213533914.html?.tsrc=rss
2021-02-08 00:04:58,"Hyundai, Kia Shares Fall, Did-They-Didn’t-They Game Over Apple Talks Continues",https://finance.yahoo.com/news/hyundai-kia-shares-fall-did-000458655.html?.tsrc=rss
2021-02-08 01:31:36,Chip Shortage Spirals Beyond Cars to Phones and Consoles,https://finance.yahoo.com/news/chip-shortage-spirals-beyond-cars-200059989.html?.tsrc=rss
2021-02-08 07:45:17,"Apple Car Talks Aren’t Happening, Say Automakers Hyundai, Kia",https://finance.yahoo.com/news/hyundai-kia-aren-t-ev-001457674.html
2021-02-08 21:36:35,Tom Gayner's Top 5 Trades of the 4th Quarter,https://finance.yahoo.com/news/tom-gayners-top-5-trades-213635076.html?.tsrc=rss
2021-02-09 11:41:45,Apple Partner Wistron to Restart Riot-Hit iPhone Factory in India,https://finance.yahoo.com/news/apple-partner-wistron-restart-riot-114145371.html?.tsrc=rss
2021-02-09 13:01:01,Contactless Payments Gaining Traction: 5 Stocks to Watch,https://finance.yahoo.com/news/contactless-payments-gaining-traction-5-130101562.html?.tsrc=rss
2021-02-11 20:10:16,Billionaire Paul Tudor Jones’ Top 10 Stock Picks,https://finance.yahoo.com/news/billionaire-paul-tudor-jones-top-181016737.html
2021-02-13 14:30:00,This Growth Stock Is a Terrific Bargain Right Now,https://finance.yahoo.com/m/685ddc4a-2a4b-36d4-8ce1-f91bc7a2cc3e/this-growth-stock-is-a.html?.tsrc=rss
2021-02-13 18:19:00,Investors Haven’t Figured Out This Company Is Growing Like a Chip Stock—Yet,https://finance.yahoo.com/m/4ef9dd7a-0b74-3de5-9fd4-51e076398afb/investors-haven%E2%80%99t-figured-out.html?.tsrc=rss
2021-02-13 18:21:20,Billionaire Ken Fisher’s Top 10 Stock Picks,https://finance.yahoo.com/news/billionaire-ken-fisher-top-10-182120323.html
2021-02-16 17:17:00,Dow Jones Hits New High As Stock Market Gains Fade; Bitcoin Soars Again,https://finance.yahoo.com/m/6bc80ba6-ad24-3573-ae72-f863fea64521/dow-jones-hits-new-high-as.html?.tsrc=rss
2021-02-17 13:18:21,"Dow Jones Futures: Apple, Tesla Test Support As JPMorgan, Caterpillar Break Out; 7 Key Earnings",https://finance.yahoo.com/m/2cce3ed3-3dd9-325a-aac5-294fd99d3b44/dow-jones-futures%3A-apple%2C.html?.tsrc=rss
2021-02-17 19:03:17,"Texas Power Failures Shut Chip Factories, Squeezing Tight Supply",https://finance.yahoo.com/news/texas-power-failures-shut-chip-173423320.html
2021-02-17 21:00:19,The massive chip shortage highlights the single weakest link in the auto supply chain,https://finance.yahoo.com/news/chip-shortage-highlights-the-single-weakest-link-in-the-auto-supply-chain-210019402.html
2021-02-18 07:12:27,"Biden Team Pressing Taiwan, Allies on Auto Chip Shortfall",https://finance.yahoo.com/news/biden-aide-deese-asks-taiwan-024937610.html?.tsrc=rss
2021-02-18 10:36:28,Apple Supplier SiTime Raises $190.5M At 9.5% Discount,https://finance.yahoo.com/news/apple-supplier-sitime-raises-190-103628274.html?.tsrc=rss
2021-02-18 21:01:42,Top 4th-Quarter Trades of Jeremy Grantham's Firm,https://finance.yahoo.com/news/top-4th-quarter-trades-jeremy-210142460.html?.tsrc=rss
2021-02-18 21:38:27,Dow Jones Closes Lower After Jobless Claims Report; GameStop House Hearing Begins,https://finance.yahoo.com/m/f62468e4-3188-3304-a2e3-276251385d8b/dow-jones-closes-lower-after.html
2021-02-19 00:30:55,Universal Electronics Inc (UEIC) Q4 2020 Earnings Call Transcript,https://finance.yahoo.com/m/32fd662a-ca7a-3c1e-aacc-945abec3ba9a/universal-electronics-inc.html?.tsrc=rss
2021-02-19 21:37:11,Dow Jones Closes At Break-Even After Paring Earlier Gains; These Travel Stocks Break Out,https://finance.yahoo.com/m/44c64616-2fe0-3c17-b167-4489f2d92790/dow-jones-closes-at.html?.tsrc=rss
2021-02-22 10:32:05,"Alibaba, Pinduoduo Fight Against China’s Looming Food Crisis",https://finance.yahoo.com/news/alibaba-pinduoduo-join-fight-against-210000436.html
2021-02-22 17:00:00,Apple Is the Top Dog in Smartphone Sales Once Again,https://finance.yahoo.com/m/54f48d3d-212f-3892-b5cf-0bebff624743/apple-is-the-top-dog-in.html?.tsrc=rss
2021-02-22 17:48:13,"China EV Updates: Nio Tests New Power Swap Station, XPeng's Travel Statistics, Geely, Baidu Make Progress On JV, Xiaomi Downplays Rumors",https://finance.yahoo.com/news/china-ev-updates-nio-tests-174813059.html?.tsrc=rss
2021-02-23 13:13:26,"Dow Jones Futures Rise, Tech Futures Dive As Bitcoin Tumbles; ZoomInfo Leads Earnings Movers",https://finance.yahoo.com/m/4ad46e33-4045-3837-92a0-724f7d5d7dd8/dow-jones-futures-rise%2C-tech.html
2021-02-23 21:31:04,Dow Jones Pares Losses To Close Flat As Nasdaq Remains Negative,https://finance.yahoo.com/m/610d766c-2447-3447-bd7e-02d402dc29fb/dow-jones-pares-losses-to.html
2021-02-24 21:06:47,"EV Startup, Apple Partner To Launch New Electric Car, Vow Short Development Time",https://finance.yahoo.com/m/6017d949-ce8e-3afb-8afc-13cf082afa52/ev-startup%2C-apple-partner-to.html
2021-02-25 14:19:16,Blockbuster movies will come back after COVID-19: former Legendary Entertainment CEO,https://finance.yahoo.com/news/blockbuster-movies-will-come-back-after-covid-19-former-legendary-entertainment-ceo-141916686.html?.tsrc=rss
2021-02-25 20:05:33,"HP shocks Wall Street, blows away earnings estimates",https://finance.yahoo.com/news/hp-earnings-fiscal-q1-2021-200533154.html?.tsrc=rss
2021-02-25 20:14:08,Stocks Remain Weak In Final Hour As Nasdaq Leads Broad Sell-Off; Leading Stocks Stumble,https://finance.yahoo.com/m/46432950-411c-394f-80f0-4d84a81390c5/stocks-remain-weak-in-final.html?.tsrc=rss
2021-02-25 20:24:59,"Governments need more money to fight Google antitrust cases, lawyer tells Congress",https://finance.yahoo.com/news/doj-states-lack-funds-to-police-big-tech-antitrust-violations-witness-202459535.html?.tsrc=rss
2021-02-25 23:30:00,Fisker’s Earnings Don’t Matter. More Sales Reservations and a New Model Do.,https://finance.yahoo.com/m/ca607cf1-ad5c-3704-936c-134d896be361/fisker%E2%80%99s-earnings-don%E2%80%99t.html?.tsrc=rss
2021-02-26 14:14:00,What to Watch for in Berkshire Hathaway’s Earnings Report,https://finance.yahoo.com/m/8b0dcd57-6aaf-3db8-82da-064ce681ae47/what-to-watch-for-in.html?.tsrc=rss
2021-02-26 16:29:35,C3.ai Has Great Pedigree and Is Set for Better Days,https://finance.yahoo.com/news/c3-ai-great-pedigree-set-162935321.html?.tsrc=rss
2021-03-01 15:02:20,"Dow Jumps 600 Points As House Passes Stimulus Bill; Tesla Rebounds, While Nio, Zoom Video To Report Earnings",https://finance.yahoo.com/m/916e277b-4862-3b75-aaf3-8bef64dabe11/dow-jumps-600-points-as-house.html?.tsrc=rss
2021-03-01 22:05:12,"Dow Jones Rips 600 Points Higher, Led By Boeing, Apple; Zoom Video Surges Late On Earnings",https://finance.yahoo.com/m/ae1cdff5-1fcf-3c5e-b2f6-9988a9cd3d9b/dow-jones-rips-600-points.html?.tsrc=rss
2021-03-02 12:17:12,S&amp;P 500 Sees Best Day Since June: Here're the Top 5 Gainers,https://finance.yahoo.com/news/p-500-sees-best-day-121712864.html?.tsrc=rss
2021-03-02 12:48:52,"Dow Jones Futures: Is Stock Market Pullback Over? Nio Tumbles, Zoom Soars On Earnings",https://finance.yahoo.com/m/89550309-7bc8-341a-8688-788f6d7cce81/dow-jones-futures%3A-is-stock.html?.tsrc=rss
2021-03-02 13:31:06,S&amp;P 500 Takes Breather Following Biggest One-Day Gain Since June,https://finance.yahoo.com/news/p-500-takes-breather-following-133106361.html?.tsrc=rss
2021-03-02 21:14:24,Chip Machinery Makers Emerge as Big Winners in Supply Crunch,https://finance.yahoo.com/news/chip-machinery-makers-emerge-biggest-145146822.html?.tsrc=rss
2021-03-03 21:28:05,Dow Jones Reverses Lower As Nasdaq Leads Sell-Off; These Stocks Fall On Earnings,https://finance.yahoo.com/m/900380be-5bd7-3e39-8f76-025bc9730491/dow-jones-reverses-lower-as.html?.tsrc=rss
2021-03-04 11:55:18,ByteDance Said to Invest in Chinese Self-Driving Startup QCraft,https://finance.yahoo.com/news/bytedance-said-invest-chinese-self-115518012.html?.tsrc=rss
2021-03-04 14:24:11,"Gold in $1,600 Territory As U.S. Bond Yields, Dollar Spike Again",https://finance.yahoo.com/news/gold-1-600-territory-u-142411785.html?.tsrc=rss
2021-03-04 17:14:10,IPhone Demand Drives Q1 Growth For Apple Supplier Foxconn,https://finance.yahoo.com/news/iphone-demand-drives-q1-growth-171410410.html?.tsrc=rss
2021-03-04 22:17:47,Broadcom Falls After Chip Sales Miss IPhone-Fueled Expectations,https://finance.yahoo.com/news/broadcom-gives-forecast-meets-wall-212838805.html?.tsrc=rss
2021-03-05 00:32:20,Broadcom CEO Says Demand Is ‘Real’ as Chip Orders Flood In,https://finance.yahoo.com/news/broadcom-ceo-says-sales-real-232307999.html?.tsrc=rss
2021-03-05 03:00:58,Jamf Holding Corp. (JAMF) Q4 2020 Earnings Call Transcript,https://finance.yahoo.com/m/ec1743d9-4f14-3080-8be2-c12c90fd9a0e/jamf-holding-corp.-%28jamf%29-q4.html?.tsrc=rss
2021-03-05 15:23:59,"Dow Slashes Gains, Tech Stocks Slide As Yields Jump After Strong Jobs Report; Tesla Dives Again",https://finance.yahoo.com/m/7f7172b8-e922-326a-acc4-fb74d488e816/dow-slashes-gains%2C-tech.html?.tsrc=rss
2021-03-05 16:03:47,Corsair Stock Is Down But It Still Has Game,https://finance.yahoo.com/news/corsair-stock-down-still-game-160347167.html?.tsrc=rss
2021-03-07 12:45:00,These 2 Growth Stocks Are Great Bargains Right Now,https://finance.yahoo.com/m/12cfc7ff-e110-3322-aae5-58b7582ebce3/these-2-growth-stocks-are.html?.tsrc=rss
2021-03-09 15:02:59,"Dow Jones Today, Futures Rise As Techs, Bonds Bounce; Apple, Tesla, Baidu Take Early Leads",https://finance.yahoo.com/m/fc60480f-323f-3b14-8f3a-92c4f72c79e1/dow-jones-today%2C-futures-rise.html?.tsrc=rss
2021-03-09 18:31:00,Disney+ tops 100 million paid subscribers,https://finance.yahoo.com/m/4cef448e-da33-3e99-9dac-04df891bbb26/disney%2B-tops-100-million-paid.html?.tsrc=rss
2021-03-09 21:13:55,Peloton Eyes Big Expansion As Vaccinations Raise Questions About At-Home Fitness,https://finance.yahoo.com/m/9c88d462-0e91-34fc-bb1b-e2080ed0b265/peloton-eyes-big-expansion-as.html?.tsrc=rss
2021-03-10 01:02:00,"Sonos Targets Nearly Double Revenue by 2024, Unveils New Speaker",https://finance.yahoo.com/news/sonos-targets-annual-revenue-growth-210032720.html?.tsrc=rss
2021-03-10 08:20:51,Taiwan Probe Spurs Fears of China Poaching Top Chip Talent,https://finance.yahoo.com/news/bitmain-probe-spurs-fears-china-044735322.html
2021-03-10 15:43:34,Asus Launches ROG Phone 5 Aimed At Android Gamers: Bloomberg,https://finance.yahoo.com/news/asus-launches-rog-phone-5-154334078.html
2021-03-10 16:00:21,Fisker CEO's Tweet Reveals Additional Details for Project Pear EV Collab,https://finance.yahoo.com/news/fisker-ceos-tweet-reveals-additional-160021990.html?.tsrc=rss
2021-03-10 16:51:38,"Dow Rallies 300 Points, Tech Stocks Slash Gains, Yields Flat After Inflation Data; Tesla Reverses",https://finance.yahoo.com/m/e146f262-0120-35ce-8a49-703ac3c1bdec/dow-rallies-300-points%2C-tech.html?.tsrc=rss
2021-03-10 23:15:45,"Schwab, TD Ameritrade Experts Talk Retail Trader Sentiment, Inflation, Reopening Plays",https://finance.yahoo.com/news/schwab-ameritrade-experts-talk-retail-231545657.html?.tsrc=rss
2021-03-11 05:00:00,Apple Tilts to iPhone Playbook for Car as Automaker Talks Stall,https://finance.yahoo.com/news/apple-tilts-iphone-playbook-car-050000955.html?.tsrc=rss
2021-03-11 10:03:17,Apple starts iPhone 12 assembly in India,https://finance.yahoo.com/news/apple-starts-iphone-12-assembly-100317219.html
2021-03-11 12:15:00,Oppo Launches New Flagship Smartphone as China Market Roars Back,https://finance.yahoo.com/news/oppo-launches-flagship-smartphone-china-121500967.html?.tsrc=rss
2021-03-11 20:30:00,Apple Chip Supplier Qorvo May Be More Important Than Ever. Here’s Why.,https://finance.yahoo.com/m/0e72c86a-ec74-3770-bca5-0bd18855a913/apple-chip-supplier-qorvo-may.html?.tsrc=rss
2021-03-12 18:45:22,Nasdaq Slips As Biden Stimulus Raises These Fears; Dow Rallies; Warren Buffett Stock Crumbles,https://finance.yahoo.com/m/b0b0a479-b682-38ec-87b8-cbe70fb9dc71/nasdaq-slips-as-biden.html?.tsrc=rss
2021-03-13 14:04:25,"Analyst: Netflix password sharing 'fairly meaningful,' but a crackdown could work",https://finance.yahoo.com/news/netflix-cracking-down-on-password-sharing-could-be-a-net-positive-in-the-long-term-says-analyst-140425567.html?.tsrc=rss
2021-03-13 19:22:09,Billionaire Jeffrey Talpins’ Top 10 Stock Picks,https://finance.yahoo.com/news/billionaire-jeffrey-talpins-top-10-192209692.html?.tsrc=rss
2021-03-15 16:14:27,Dow Jones Reverses Off New High As Stock Market Falters; Why Airlines Are Soaring,https://finance.yahoo.com/m/7ef71463-d857-3af7-b351-ee2a53e3dbd1/dow-jones-reverses-off-new.html?.tsrc=rss
2021-03-15 18:36:00,"Dow Jones Rises, Nasdaq Leads; Airlines Soar; Germany, France Suspend Covid Vaccine",https://finance.yahoo.com/m/13ff93df-8347-3093-a8bf-1e32e1e28c4f/dow-jones-rises%2C-nasdaq.html?.tsrc=rss
2021-03-16 02:53:16,Deutsche Bank Remains Bullish on Apple Stock; Sees 30% Upside,https://finance.yahoo.com/news/deutsche-bank-remains-bullish-apple-025316438.html
2021-03-16 08:07:59,"Apple's iPhone 12, iPhone 12 Pro Trail Android Rivals In 5G Speeds: Report",https://finance.yahoo.com/news/apples-iphone-12-iphone-12-080759090.html?.tsrc=rss
2021-03-16 12:09:14,Dow Jones Futures Fall As Bitcoin Slides From Record Highs; This EV Leader Surges Again,https://finance.yahoo.com/m/c5e5bc97-e786-3ec6-8808-26eaef34fce8/dow-jones-futures-fall-as.html?.tsrc=rss
2021-03-16 13:46:52,S&amp;P 500 Eases From Record High as Tech Fights to Hold Gains Ahead of Fed,https://finance.yahoo.com/news/p-500-eases-record-high-134652915.html?.tsrc=rss
2021-03-16 14:28:48,Here’s Wall Street’s next biggest pain trade: BofA,https://finance.yahoo.com/video/wall-street-next-biggest-pain-142848115.html?.tsrc=rss
2021-03-16 15:29:30,Billionaire Izzy Englander’s Top 10 Stock Picks,https://finance.yahoo.com/news/billionaire-izzy-englander-top-10-152930987.html?.tsrc=rss
2021-03-16 15:41:03,"Apple (AAPL) Dominates Wearables Market in Q4, Xiaomi Trails",https://finance.yahoo.com/news/apple-aapl-dominates-wearables-market-154103407.html
2021-03-16 15:41:41,"Dow Falls As Retail Sales Miss; Tesla Slides, While EV Leader Volkswagen Soars 17%",https://finance.yahoo.com/m/d6a36dec-f4a4-3422-9a04-f0c2649e15ea/dow-falls-as-retail-sales.html?.tsrc=rss
2021-03-16 16:14:26,Dow Jones Falls On Weak Retail Sales; Nasdaq Rallies As These Tech Stocks Lead,https://finance.yahoo.com/m/e1525153-4d25-3a09-b63d-f33282bf34ad/dow-jones-falls-on-weak.html?.tsrc=rss
2021-03-16 18:34:38,"If Your iPhone Charger Blows Up, It May Be a Fake Sold on Instagram",https://finance.yahoo.com/news/iphone-charger-blows-may-fake-170151386.html?.tsrc=rss
2021-03-16 19:21:10,"Dow Jones Leads Market Lower As Nasdaq, S&amp;P 500 Reverse Earlier Gains; Two Chip Stocks Form Alternative Entries",https://finance.yahoo.com/m/48ba633f-9153-313a-b7c0-f3f104608ff8/dow-jones-leads-market-lower.html?.tsrc=rss
2021-03-16 21:12:00,An Aircraft Leasing Company Worth Watching,https://finance.yahoo.com/m/180b17cb-7ff7-3052-b027-96cf389f3811/an-aircraft-leasing-company.html?.tsrc=rss
2021-03-16 23:42:35,Samsung unveils A52 5G and A72 Galaxy smartphones — live updates,https://uk.finance.yahoo.com/news/samsung-raises-alarm-over-semiconductor-234235281.html?.tsrc=rss
2021-03-17 05:05:48,Samsung Warns of Severe Chip Crunch While Delaying Key Phone,https://finance.yahoo.com/news/samsung-warns-serious-imbalance-chips-020444152.html
2021-03-17 07:47:44,Apple App Store Discount For Small Businesses Only Makes A 2.7% Dent To Revenue: Research,https://finance.yahoo.com/news/apple-app-store-discount-small-074744498.html?.tsrc=rss
2021-03-17 08:17:45,Apple Is Said to Cut Off Chinese Supplier Over Xinjiang Labor,https://finance.yahoo.com/news/apple-said-cut-ties-china-053835057.html
2021-03-17 13:54:01,Facebook (FB) to Launch New Platform for Independent Writers,https://finance.yahoo.com/news/facebook-fb-launch-platform-independent-135401932.html?.tsrc=rss
2021-03-17 15:14:59,Apple Spent $2.8B Raised From Green Bond Issue For Clean Energy Projects,https://finance.yahoo.com/news/apple-spent-2-8b-raised-151459019.html?.tsrc=rss
2021-03-17 21:30:48,Apple Nears Launch of New iPads After Stay-At-Home Sales Boost,https://finance.yahoo.com/news/apple-nears-launch-ipads-stay-213048103.html?.tsrc=rss
2021-03-18 05:40:41,Apple To Launch New High-End iPad Line With Self-Built Processor In April: Report,https://finance.yahoo.com/news/apple-launch-high-end-ipad-054041257.html?.tsrc=rss
2021-03-18 08:42:51,Apple's 'I Am a Mac' Guy Now Wants You To Buy A PC Instead,https://finance.yahoo.com/news/apples-am-mac-guy-now-084251638.html
2021-03-18 12:25:12,Apple (AAPL) Rumored to Launch New Powerful iPad Pro This April,https://finance.yahoo.com/news/apple-aapl-rumored-launch-powerful-122512780.html?.tsrc=rss
2021-03-18 14:33:18,Google's Chrome Browser Cookie Blocking Triggers Antitrust Probe: Reuters,https://finance.yahoo.com/news/googles-chrome-browser-cookie-blocking-143318749.html?.tsrc=rss
2021-03-18 15:33:56,Billionaire Ken Griffin’s Top 10 Stock Picks,https://finance.yahoo.com/news/billionaire-ken-griffin-top-10-153356487.html?.tsrc=rss
2021-03-18 15:56:12,What Intel Investors Should Know About Chipmaker's Upcoming 'Unleashed' Event,https://finance.yahoo.com/news/intel-investors-know-chipmakers-upcoming-155612504.html
2021-03-18 17:01:54,How to spring clean your iPhone,https://finance.yahoo.com/video/spring-clean-iphone-170154057.html?.tsrc=rss
2021-03-18 17:33:00,Apple Stock Is Falling Again. Why That’s Not a Problem for the Dow.,https://finance.yahoo.com/m/911b0cc2-b7ee-376c-9d39-b329e132b70f/apple-stock-is-falling-again..html?.tsrc=rss
2021-03-18 18:37:29,Bullish cocktail' still in play for the stock market: strategists,https://finance.yahoo.com/news/bullish-cocktail-still-in-play-for-the-stock-market-strategists-183729124.html
2021-03-18 19:54:36,Spring is almost here — Why it's time to clean up your iPhone,https://finance.yahoo.com/news/how-to-delete-photos-and-videos-from-iphone-195436400.html?.tsrc=rss
2021-03-18 19:58:46,Facebook Teases Technology That Allows Your Brain To Control A Computer,https://finance.yahoo.com/news/facebook-teases-technology-allows-brain-195846592.html?.tsrc=rss
2021-03-19 00:18:25,Apple Warns Against Unauthorized Tracking After China Workaround,https://finance.yahoo.com/news/apple-warns-against-unauthorized-tracking-001825671.html?.tsrc=rss
2021-03-19 05:26:01,Estimating The Fair Value Of Apple Inc. (NASDAQ:AAPL),https://finance.yahoo.com/news/estimating-fair-value-apple-inc-052601491.html?.tsrc=rss
2021-03-19 08:42:56,Tesla On Geely's Mind As It Launches A High-End EV Line: Reuters,https://finance.yahoo.com/news/tesla-geelys-mind-launches-high-084256858.html
2021-03-19 15:04:33,"Best Dow Jones Stocks To Buy And Watch In March 2021: Apple Falls, Nike Dives 5% On Earnings",https://finance.yahoo.com/m/65b53896-faf4-3a06-9d0d-a63cf3c83192/best-dow-jones-stocks-to-buy.html?.tsrc=rss
2021-03-21 16:30:04,Right to repair: what can you do if your mobile phone breaks?,https://uk.finance.yahoo.com/news/repair-mobile-phone-breaks-163004291.html?.tsrc=rss
2021-03-21 22:27:34,"Dow Jones Futures Fall In Uncertain Market Rally; ARK Sets $3,000 Tesla Price Target",https://finance.yahoo.com/m/31d4e3b6-a188-3f04-b259-aaaa61399939/dow-jones-futures-fall-in.html?.tsrc=rss
2021-03-22 06:27:51,"Apple Discontinues The 512GB, 1TB SSD iMACs Following Similar Fate Faced By The iMAC Pro",https://finance.yahoo.com/news/apple-discontinues-512gb-1tb-ssd-062751493.html?.tsrc=rss
2021-03-22 08:41:32,UPDATE 1-Taiwan February export orders surge as work-from-home trend drives tech demand,https://finance.yahoo.com/news/1-taiwan-february-export-orders-084132482.html?.tsrc=rss
2021-03-22 09:01:32,Apple Fined $2M In Brazil For Shipping iPhone 12 Without Charger,https://finance.yahoo.com/news/apple-fined-2m-brazil-shipping-090132191.html?.tsrc=rss
2021-03-22 10:00:13,Apple’s HomePod Mini Has a Secret Sensor Waiting to Be Switched On,https://finance.yahoo.com/news/apple-homepod-mini-secret-sensor-100013887.html?.tsrc=rss
2021-03-22 11:03:00,"Google, Facebook undertake appeasement campaigns before Thursday CEO showdown in House",https://finance.yahoo.com/m/4b31fd06-e94c-3546-b1eb-1e52cb3da9d8/google%2C-facebook-undertake.html?.tsrc=rss
2021-03-22 13:21:00,Better Buy: Baidu vs. Alphabet,https://finance.yahoo.com/m/6f63bb34-3c55-322c-8be6-4839b273c67d/better-buy%3A-baidu-vs.-alphabet.html?.tsrc=rss
2021-03-22 14:31:30,Will Apple's iPhone 13 Launch In September? This Analyst Thinks So,https://finance.yahoo.com/news/apples-iphone-13-launch-september-143130273.html?.tsrc=rss
2021-03-22 15:46:00,"Apple iPhone 12 Sales Will Stay Strong, Analyst Says",https://finance.yahoo.com/m/d953b41f-3f66-37e4-afd9-3214e6c64db5/apple-iphone-12-sales-will.html?.tsrc=rss
2021-03-22 16:19:27,"Dow Jones Up; Tesla Stock Gains As Elon Musk Eases These Fears; Disney, Apple Lead Blue Chips",https://finance.yahoo.com/m/2e1fa625-958e-3048-b42f-9c756f4a7f00/dow-jones-up%3B-tesla-stock.html?.tsrc=rss
2021-03-22 17:00:00,"There's No Stopping Apple's iPhone ""Supercycle,"" Says Analyst",https://finance.yahoo.com/m/b74714de-2067-36cc-8d41-2a0e524ba612/there%27s-no-stopping-apple%27s.html?.tsrc=rss
2021-03-23 06:20:52,Apple's iPhone 13 To Feature Samsung's LTPO Displays: Report,https://finance.yahoo.com/news/apples-iphone-13-feature-samsungs-062052129.html?.tsrc=rss
2021-03-23 08:43:00,Butterflies In Apple's Stomach? Judge Allows Macbook Owners To File Class Action Lawsuit,https://finance.yahoo.com/news/butterflies-apples-stomach-judge-allows-084300400.html
2021-03-23 14:04:16,"Unhappy Anniversary: A Year After Pandemic Collapse, Market Looks Ahead To Q1 Earnings",https://finance.yahoo.com/news/unhappy-anniversary-pandemic-collapse-market-140416810.html?.tsrc=rss
2021-03-23 16:52:04,"Iridex (IRIX) Beats on Q4 Earnings, Revenues Increase Y/Y",https://finance.yahoo.com/news/iridex-irix-beats-q4-earnings-165204263.html?.tsrc=rss
2021-03-24 04:21:55,Apple Card Doesn't Discriminate Against Women — At Least Not In Terms Of Credit Limit,https://finance.yahoo.com/news/apple-card-doesnt-discriminate-against-042155037.html?.tsrc=rss
2021-03-24 16:09:49,"Apple Launches Teacher Portfolio, Updates Learning Apps",https://finance.yahoo.com/news/apple-launches-teacher-portfolio-updates-160949397.html?.tsrc=rss
2021-03-24 17:47:37,MacOS X celebrates 20th anniversary as Apple plots complete overhaul of its Mac line-up,https://uk.finance.yahoo.com/news/macos-x-celebrates-20th-anniversary-174737409.html?.tsrc=rss
